# -*- coding: utf-8 -*-

# A datafile created by Gustav!
# 
# Experiment: mild-2
# 
# Vocoded speech in spatially-separated speech or noise maskers.
# 
# $comments
# 

S,Trial,Date,Block,Condition,masker,Soundfile,Times
505,89,2024-02-14,89,7,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/4_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,
505,90,2024-02-14,90,8,side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/4_side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,
505,91,2024-02-14,91,1,side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/5_side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,
505,92,2024-02-14,92,2,side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0/5_side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0.wav,
505,93,2024-02-14,93,7,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/5_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,
505,94,2024-02-14,94,11,side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/5_side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,
505,95,2024-02-14,95,10,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/5_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,
505,96,2024-02-14,96,18,side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0/5_side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0.wav,
505,97,2024-02-14,97,8,side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/5_side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,
505,98,2024-02-14,98,13,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/5_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,
505,99,2024-02-14,99,16,side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0/5_side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0.wav,
505,100,2024-02-14,100,14,side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0/5_side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0.wav,
505,101,2024-02-14,101,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/5_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,
505,102,2024-02-14,102,17,side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/5_side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,
505,103,2024-02-14,103,15,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/5_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,
505,104,2024-02-14,104,9,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/5_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,
505,105,2024-02-14,105,12,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/5_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,
505,106,2024-02-14,106,4,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/5_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,
505,107,2024-02-14,107,5,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/5_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,
505,108,2024-02-14,108,3,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/5_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,
505,109,2024-02-14,109,5,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/6_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,
505,110,2024-02-14,110,3,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/6_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,
505,111,2024-02-14,111,4,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/6_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,
505,112,2024-02-14,112,10,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/6_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,
505,113,2024-02-14,113,8,side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/6_side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,
505,114,2024-02-14,114,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/6_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,
505,115,2024-02-14,115,9,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/6_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,
505,116,2024-02-14,116,1,side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/6_side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,
505,117,2024-02-14,117,16,side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0/6_side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0.wav,
505,118,2024-02-14,118,13,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/6_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,
505,119,2024-02-14,119,7,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/6_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,
505,120,2024-02-14,120,2,side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0/6_side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0.wav,
505,121,2024-02-14,121,15,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/6_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,
505,122,2024-02-14,122,14,side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0/6_side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0.wav,
505,123,2024-02-14,123,18,side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0/6_side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0.wav,
505,124,2024-02-14,124,17,side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/6_side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,
505,125,2024-02-14,125,11,side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/6_side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,
505,126,2024-02-14,126,12,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/6_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,
505,127,2024-02-14,127,8,side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/7_side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,
505,128,2024-02-14,128,5,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/7_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,
505,129,2024-02-14,129,12,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/7_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,
505,130,2024-02-14,130,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/7_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,
505,131,2024-02-14,131,11,side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/7_side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,
505,132,2024-02-14,132,2,side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0/7_side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0.wav,
505,133,2024-02-14,133,10,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/7_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,
505,134,2024-02-14,134,1,side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/7_side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,
505,135,2024-02-14,135,4,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/7_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,
505,136,2024-02-14,136,16,side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0/7_side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0.wav,
505,137,2024-02-14,137,17,side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/7_side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,
505,138,2024-02-14,138,9,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/7_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,
505,139,2024-02-14,139,14,side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0/7_side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0.wav,
505,140,2024-02-14,140,3,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/7_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,
505,141,2024-02-14,141,18,side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0/7_side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0.wav,
505,142,2024-02-14,142,13,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/7_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,
505,143,2024-02-14,143,15,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_505/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/7_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,
505,144,2024-02-14,144,7,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_505/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/7_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,
NDARPO357XZ6,1,2024-02-14,1,8,side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/0_side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,23.165636635717263,31.676050914160538,52.70246888632176
NDARPO357XZ6,2,2024-02-14,2,5,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/0_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,23.138404755432003,27.63400679138268,37.89604503505769,57.65717172517658,74.36673527805634,87.02935588034339
NDARPO357XZ6,3,2024-02-14,3,15,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,
NDARPO357XZ6,4,2024-02-14,4,18,side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0/0_side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0.wav,
NDARPO357XZ6,5,2024-02-14,5,4,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/0_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,
NDARPO357XZ6,6,2024-02-14,6,3,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/0_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,
NDARPO357XZ6,7,2024-02-14,7,9,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/0_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,
NDARPO357XZ6,8,2024-02-14,8,10,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/0_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,
NDARPO357XZ6,9,2024-02-14,9,2,side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0.wav,
NDARPO357XZ6,10,2024-02-14,10,17,side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,
NDARPO357XZ6,11,2024-02-14,11,11,side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/0_side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,
NDARPO357XZ6,12,2024-02-14,12,13,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/0_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,
NDARPO357XZ6,13,2024-02-14,13,7,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/0_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,
NDARPO357XZ6,14,2024-02-14,14,1,side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/0_side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,86.31662060071021,96.03004189263355
NDARPO357XZ6,15,2024-02-14,15,12,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,26.28396412493635,76.98134885025831,85.36435590260395
NDARPO357XZ6,16,2024-02-14,16,14,side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0/0_side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0.wav,23.27070624236598,38.42553601778757,74.4200224192831,86.202377808618,90.79077554644958,96.92777825547516
NDARPO357XZ6,17,2024-02-14,17,16,side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0/0_side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0.wav,24.153835511979246,27.86537922057632,39.448391414105934,43.52689856398807,47.83204419706433,69.24380325450446,91.23663195415585
NDARPO357XZ6,18,2024-02-14,18,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/0_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,22.380863706721932,31.728318419241823,48.438624276876645,58.86057198592912,86.00470064478466
NDARPO357XZ6,19,2024-02-14,19,8,side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/1_side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,55.63202417843127,70.07607670426978,90.63842361703533
NDARPO357XZ6,20,2024-02-14,20,3,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/1_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,21.44127407090012,45.86199319842819,50.4511609434644,60.49260226035793,69.26257700279074,83.14429758472363
NDARPO357XZ6,21,2024-02-14,21,12,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/1_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,23.13909772993991,31.46366965541441,40.08983712293113,59.785569528393445,68.79194708686278,90.49313177171084
NDARPO357XZ6,22,2024-02-14,22,18,side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0/1_side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0.wav,43.56472214341356,49.05584619257877,59.76510894092731,70.6969669451792,88.48467773617884
NDARPO357XZ6,23,2024-02-14,23,14,side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0/1_side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0.wav,27.875636899034916,32.29439537605109,82.16490277187904,95.7888037789965
NDARPO357XZ6,24,2024-02-14,24,17,side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/1_side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,25.889008269973356,31.270594792525948,38.86084872000007,51.3224360928787
NDARPO357XZ6,25,2024-02-14,25,13,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/1_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,22.718871274709382,31.159514660456832,37.33348294663598,43.22783848205292,51.21123043661706
NDARPO357XZ6,26,2024-02-14,26,7,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/1_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,30.042517933939433,35.97650499103031,42.292333011727884,72.11563055879743,74.83467728017035,81.85888790472282,88.65169474139533
NDARPO357XZ6,27,2024-02-14,27,11,side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/1_side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,77.0201073245566,86.99000840958489,92.22245634542887
NDARPO357XZ6,28,2024-02-14,28,9,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/1_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,32.152669265856396,39.89120195209744,44.41874719576649,76.49281269645446,78.74484032436088,90.53768470812068
NDARPO357XZ6,29,2024-02-14,29,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/1_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,23.36579395724093,48.62949736848506,72.5910095998759,80.91656282031038,90.29930589494057
NDARPO357XZ6,30,2024-02-14,30,5,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/1_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,38.815078620951795,47.4467791008689,55.42977921009265,64.68073111512818,73.92893818400182,81.88534403161916
NDARPO357XZ6,31,2024-02-14,31,15,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/1_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,30.31534202685846,38.72475879303367,56.90726708989355,71.12526227455808,77.69585446841785
NDARPO357XZ6,32,2024-02-14,32,2,side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0/1_side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0.wav,24.201734447381178,46.71464481163332,61.237153749104664,79.34673031291256,87.10169220193427,91.46383616965194
NDARPO357XZ6,33,2024-02-14,33,10,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/1_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,27.86726720889638,39.87114535933158,65.34709043652055,74.0166299744224,92.68150669781315
NDARPO357XZ6,34,2024-02-14,34,4,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/1_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,22.54487579788077,34.04498846826242,43.44794616235728,61.29039352846555,68.76794234927807,79.1904784387921,91.53884223802869
